File,Line_number,SRC
contrib/wikipedia/src/java/org/apache/lucene/wikipedia/analysis/WikipediaTokenizerImpl.java,468,WikipediaTokenizer.EXTERNAL_LINK_URL
src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,45,private final StandardTokenizerImpl scanner;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,286,public static final int ALPHANUM          = 0;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,287,public static final int APOSTROPHE        = 1;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,288,public static final int ACRONYM           = 2;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,289,public static final int COMPANY           = 3;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,290,public static final int EMAIL             = 4;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,291,public static final int HOST              = 5;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,292,public static final int NUM               = 6;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,293,public static final int CJ                = 7;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,299,public static final int ACRONYM_DEP       = 8;
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,301,public static final String [] TOKEN_TYPES = new String [] {
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,302,"""<ALPHANUM>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,303,"""<APOSTROPHE>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,304,"""<ACRONYM>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,305,"""<COMPANY>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,306,"""<EMAIL>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,307,"""<HOST>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,308,"""<NUM>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,309,"""<CJ>"","
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,310,"""<ACRONYM_DEP>"""
src/java/org/apache/lucene/store/FSDirectory.java,440,"return new FSIndexInput(new File(directory, name));"
src/java/org/apache/lucene/store/FSDirectory.java,604,super.close();
src/java/org/apache/lucene/store/FSDirectory.java,605,file.close();
src/java/org/apache/lucene/store/FSDirectory.java,606,isOpen = false;
src/java/org/apache/lucene/store/FSDirectory.java,480,if (--refCount <= 0) {
src/java/org/apache/lucene/analysis/CharArraySet.java,69,"int code = getHashCode(text, len);"
src/java/org/apache/lucene/analysis/CharArraySet.java,178,"private int getHashCode(char[] text, int len) {"
src/java/org/apache/lucene/analysis/CharArraySet.java,181,for (int i=0; i<len; i++) {
src/java/org/apache/lucene/analysis/CharArraySet.java,185,for (int i=0; i<len; i++) {
src/test/org/apache/lucene/analysis/TestCharArraySet.java,20,import java.io.IOException;
src/test/org/apache/lucene/analysis/TestCharArraySet.java,28,public void testRehash() throws Exception {
src/test/org/apache/lucene/analysis/TestCharArraySet.java,29,"CharArraySet cas = new CharArraySet(0, true);"
src/test/org/apache/lucene/analysis/TestCharArraySet.java,30,for(int i=0;i<StopAnalyzer.ENGLISH_STOP_WORDS.length;i++)
src/test/org/apache/lucene/analysis/TestCharArraySet.java,31,cas.add(StopAnalyzer.ENGLISH_STOP_WORDS[i]);
src/test/org/apache/lucene/analysis/TestCharArraySet.java,32,"assertEquals(StopAnalyzer.ENGLISH_STOP_WORDS.length, cas.size());"
src/test/org/apache/lucene/analysis/TestCharArraySet.java,33,for(int i=0;i<StopAnalyzer.ENGLISH_STOP_WORDS.length;i++)
src/test/org/apache/lucene/analysis/TestCharArraySet.java,34,assertTrue(cas.contains(StopAnalyzer.ENGLISH_STOP_WORDS[i]));
src/java/org/apache/lucene/index/FieldsReader.java,204,final int docID = startDocID + count + 1;
src/java/org/apache/lucene/index/FieldsReader.java,198,indexStream.seek(startDocID * 8L);
src/java/org/apache/lucene/index/FieldsReader.java,238,if (binary == true) {
src/java/org/apache/lucene/index/FieldsReader.java,243,"doc.add(new LazyField(fi.name, Field.Store.COMPRESS, toRead, pointer));"
src/java/org/apache/lucene/index/FieldsReader.java,246,"doc.add(new LazyField(fi.name, Field.Store.YES, toRead, pointer));"
src/java/org/apache/lucene/index/FieldsReader.java,260,"f = new LazyField(fi.name, store, toRead, pointer);"
src/java/org/apache/lucene/index/FieldsReader.java,269,"f = new LazyField(fi.name, store, index, termVector, length, pointer);"
src/java/org/apache/lucene/index/FieldsReader.java,388,"public LazyField(String name, Field.Store store, int toRead, long pointer) {"
src/java/org/apache/lucene/index/FieldsReader.java,395,"public LazyField(String name, Field.Store store, Field.Index index, Field.TermVector termVector, int toRead, long pointer) {"
src/java/org/apache/lucene/index/FieldsReader.java,441,return fieldsData instanceof Reader ? (Reader) fieldsData : null;
src/java/org/apache/lucene/index/FieldsReader.java,449,return fieldsData instanceof TokenStream ? (TokenStream) fieldsData : null;
src/java/org/apache/lucene/index/FieldsReader.java,458,if (fieldsData == null) {
src/java/org/apache/lucene/index/FieldsReader.java,459,IndexInput localFieldsStream = getFieldStream();
src/java/org/apache/lucene/index/FieldsReader.java,460,try {
src/java/org/apache/lucene/index/FieldsReader.java,461,localFieldsStream.seek(pointer);
src/java/org/apache/lucene/index/FieldsReader.java,462,if (isCompressed) {
src/java/org/apache/lucene/index/FieldsReader.java,463,final byte[] b = new byte[toRead];
src/java/org/apache/lucene/index/FieldsReader.java,464,"localFieldsStream.readBytes(b, 0, b.length);"
src/java/org/apache/lucene/index/FieldsReader.java,465,"fieldsData = new String(uncompress(b), ""UTF-8"");"
src/java/org/apache/lucene/index/FieldsReader.java,466,} else {
src/java/org/apache/lucene/index/FieldsReader.java,468,char[] chars = new char[toRead];
src/java/org/apache/lucene/index/FieldsReader.java,469,"localFieldsStream.readChars(chars, 0, toRead);"
src/java/org/apache/lucene/index/FieldsReader.java,470,fieldsData = new String(chars);
src/java/org/apache/lucene/index/FieldsReader.java,59,private ThreadLocal fieldsStreamTL = new ThreadLocal();
src/java/org/apache/lucene/index/FieldsReader.java,132,IndexInput localFieldsStream = (IndexInput) fieldsStreamTL.get();
src/java/org/apache/lucene/index/FieldsReader.java,133,if (localFieldsStream != null) {
src/java/org/apache/lucene/index/FieldsReader.java,134,localFieldsStream.close();
src/java/org/apache/lucene/index/FieldsReader.java,135,fieldsStreamTL.set(null);
src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,170,"message(""  consider merge "" + merge.segString(dir));"
src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,276,mergeThreads.remove(this);
src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,120,} catch (InterruptedException e) {
src/java/org/apache/lucene/index/DocumentsWriter.java,153,private boolean aborting;                       // True while abort is running
src/java/org/apache/lucene/index/DocumentsWriter.java,326,aborting = true;
src/java/org/apache/lucene/index/DocumentsWriter.java,341,assert ae == null || aborting;
src/java/org/apache/lucene/index/DocumentsWriter.java,364,abortedFiles = files();
src/java/org/apache/lucene/index/DocumentsWriter.java,367,final int numField = fieldInfos.size();
src/java/org/apache/lucene/index/DocumentsWriter.java,368,for (int i=0;i<numField;i++) {
src/java/org/apache/lucene/index/DocumentsWriter.java,369,FieldInfo fi = fieldInfos.fieldInfo(i);
src/java/org/apache/lucene/index/DocumentsWriter.java,370,if (fi.isIndexed && !fi.omitNorms) {
src/java/org/apache/lucene/index/DocumentsWriter.java,371,BufferedNorms n = norms[i];
src/java/org/apache/lucene/index/DocumentsWriter.java,372,if (n != null) {
src/java/org/apache/lucene/index/DocumentsWriter.java,373,n.out.reset();
src/java/org/apache/lucene/index/DocumentsWriter.java,374,n.reset();
src/java/org/apache/lucene/index/DocumentsWriter.java,383,} catch (IOException ioe) {
src/java/org/apache/lucene/index/DocumentsWriter.java,390,} catch (IOException ioe) {
src/java/org/apache/lucene/index/DocumentsWriter.java,397,} catch (IOException ioe) {
src/java/org/apache/lucene/index/DocumentsWriter.java,406,} catch (IOException ioe) {
src/java/org/apache/lucene/index/DocumentsWriter.java,412,for(int i=0;i<threadStates.length;i++) {
src/java/org/apache/lucene/index/DocumentsWriter.java,413,ThreadState state = threadStates[i];
src/java/org/apache/lucene/index/DocumentsWriter.java,414,if (state.localFieldsWriter != null) {
src/java/org/apache/lucene/index/DocumentsWriter.java,415,state.localFieldsWriter.close();
src/java/org/apache/lucene/index/DocumentsWriter.java,416,state.localFieldsWriter = null;
src/java/org/apache/lucene/index/DocumentsWriter.java,448,aborting = false;
src/java/org/apache/lucene/index/DocumentsWriter.java,483,return aborting;
src/java/org/apache/lucene/index/DocumentsWriter.java,1416,writeVectors(fieldInfo);
src/java/org/apache/lucene/index/DocumentsWriter.java,1417,success = true;
src/java/org/apache/lucene/index/DocumentsWriter.java,1418,} finally {
src/java/org/apache/lucene/index/DocumentsWriter.java,1419,if (!success) {
src/java/org/apache/lucene/index/DocumentsWriter.java,1424,numVectorFields = 0;
src/java/org/apache/lucene/index/DocumentsWriter.java,1425,tvfLocal.reset();
src/java/org/apache/lucene/index/DocumentsWriter.java,1773,postingsHashMask = newSize-1;
src/java/org/apache/lucene/index/DocumentsWriter.java,1788,int hashPos = code & postingsHashMask;
src/java/org/apache/lucene/index/DocumentsWriter.java,1794,hashPos = code & postingsHashMask;
src/java/org/apache/lucene/index/DocumentsWriter.java,2335,while(!closed && (!state.isIdle || pauseThreads != 0 || flushPending || aborting))
src/java/org/apache/lucene/index/DocumentsWriter.java,2557,if (aborting) {
src/java/org/apache/lucene/index/DocumentsWriter.java,3005,private synchronized void getPostings(Posting[] postings) {
src/java/org/apache/lucene/index/DocumentsWriter.java,3019,numBytesAlloc += (postings.length - numToCopy) * POSTING_NUM_BYTE;
src/java/org/apache/lucene/index/DocumentsWriter.java,3021,for(int i=numToCopy;i<postings.length;i++)
src/java/org/apache/lucene/index/DocumentsWriter.java,3026,"private synchronized void recyclePostings(Posting[] postings, int numPostings) {"
src/java/org/apache/lucene/index/DocumentsWriter.java,3029,if (postingsFreeCount + numPostings > postingsFreeList.length) {
src/java/org/apache/lucene/index/DocumentsWriter.java,3030,final int newSize = (int) (1.25 * (postingsFreeCount + numPostings));
src/java/org/apache/lucene/index/DocumentsWriter.java,3031,Posting[] newArray = new Posting[newSize];
src/java/org/apache/lucene/index/DocumentsWriter.java,3032,"System.arraycopy(postingsFreeList, 0, newArray, 0, postingsFreeCount);"
src/java/org/apache/lucene/index/DocumentsWriter.java,3033,postingsFreeList = newArray;
src/java/org/apache/lucene/index/DocumentsWriter.java,261,"infoStream.println(""\ncloseDocStore: "" + flushedFiles.size() + "" files to flush to segment "" + docStoreSegment);"
src/java/org/apache/lucene/index/DocumentsWriter.java,1111,final ByteBlockPool postingsPool = new ByteBlockPool();
src/java/org/apache/lucene/index/DocumentsWriter.java,1112,final ByteBlockPool vectorsPool = new ByteBlockPool();
src/java/org/apache/lucene/index/DocumentsWriter.java,2891,buffer = buffers[1+bufferUpto] = getByteBlock();
src/java/org/apache/lucene/index/DocumentsWriter.java,3050,synchronized byte[] getByteBlock() {
src/java/org/apache/lucene/index/DocumentsWriter.java,3059,numBytesUsed += BYTE_BLOCK_SIZE;
src/java/org/apache/lucene/index/DocumentsWriter.java,2369,if (!state.doFlushAfter)
src/java/org/apache/lucene/index/DocumentsWriter.java,2370,state.doFlushAfter = timeToFlushDeletes();
src/java/org/apache/lucene/index/DocumentsWriter.java,479,} catch (InterruptedException e) {
src/java/org/apache/lucene/index/DocumentsWriter.java,2476,} catch (InterruptedException e) {
src/java/org/apache/lucene/index/DocumentsWriter.java,2464,} catch (InterruptedException e) {
src/java/org/apache/lucene/index/DocumentsWriter.java,1980,for(int i=start;i<end;i++)
src/java/org/apache/lucene/index/DocumentsWriter.java,556,for(int i=0;i<size;i++)
src/java/org/apache/lucene/index/DocumentsWriter.java,3065,for(int i=start;i<end;i++)
src/java/org/apache/lucene/index/TermInfosWriter.java,114,if (lastFieldNumber != fieldNumber)
src/java/org/apache/lucene/index/TermInfosWriter.java,115,return fieldInfos.fieldName(lastFieldNumber).compareTo(fieldInfos.fieldName(fieldNumber));
src/java/org/apache/lucene/index/TermInfosWriter.java,143,"assert compareToLastTerm(fieldNumber, termText, termTextStart, termTextLength) < 0 || (isIndex && termTextLength == 0 && lastTermTextLength == 0);"
src/java/org/apache/lucene/store/RAMInputStream.java,65,switchCurrentBuffer();
src/java/org/apache/lucene/store/RAMInputStream.java,74,switchCurrentBuffer();
src/java/org/apache/lucene/store/RAMInputStream.java,86,private final void switchCurrentBuffer() throws IOException {
src/java/org/apache/lucene/store/RAMInputStream.java,89,"throw new IOException(""Read past EOF"");"
src/java/org/apache/lucene/store/RAMInputStream.java,106,switchCurrentBuffer();
src/test/org/apache/lucene/index/TestFieldsReader.java,163,String value = field.stringValue();
src/java/org/apache/lucene/index/SegmentMerger.java,319,"fieldsWriter.addDocument(reader.document(j, fieldSelectorMerge));"
src/java/org/apache/lucene/index/SegmentMerger.java,359,termVectorsWriter.addAllDocVectors(reader.getTermFreqVectors(docNum));
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SpellChecker.java,301,if (reader == null) {
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SpellChecker.java,302,reader = IndexReader.open(spellIndex);
contrib/spellchecker/src/java/org/apache/lucene/search/spell/SpellChecker.java,304,"return reader.docFreq(new Term(F_WORD, word)) > 0;"
src/java/org/apache/lucene/queryParser/QueryParser.java,1340,"jj_la1_0 = new int[] {0x180,0x180,0xe00,0xe00,0x1f69f80,0x48000,0x10000,0x1f69000,0x1348000,0x80000,0x80000,0x10000,0x18000000,0x2000000,0x18000000,0x10000,0x80000000,0x20000000,0x80000000,0x10000,0x80000,0x10000,0x1f68000,};"
src/java/org/apache/lucene/queryParser/QueryParser.java,1343,"jj_la1_1 = new int[] {0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0x0,0x0,};"
src/java/org/apache/lucene/queryParser/QueryParser.java,1492,boolean[] la1tokens = new boolean[33];
src/java/org/apache/lucene/queryParser/QueryParser.java,1493,for (int i = 0; i < 33; i++) {
src/java/org/apache/lucene/queryParser/QueryParser.java,1494,la1tokens[i] = false;
src/java/org/apache/lucene/queryParser/QueryParser.java,1512,for (int i = 0; i < 33; i++) {
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,12,int AND = 7;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,13,int OR = 8;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,14,int NOT = 9;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,15,int PLUS = 10;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,16,int MINUS = 11;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,17,int LPAREN = 12;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,18,int RPAREN = 13;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,19,int COLON = 14;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,20,int STAR = 15;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,21,int CARAT = 16;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,22,int QUOTED = 17;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,23,int TERM = 18;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,24,int FUZZY_SLOP = 19;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,25,int PREFIXTERM = 20;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,26,int WILDTERM = 21;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,27,int RANGEIN_START = 22;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,28,int RANGEEX_START = 23;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,29,int NUMBER = 24;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,30,int RANGEIN_TO = 25;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,31,int RANGEIN_END = 26;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,32,int RANGEIN_QUOTED = 27;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,33,int RANGEIN_GOOP = 28;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,34,int RANGEEX_TO = 29;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,35,int RANGEEX_END = 30;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,36,int RANGEEX_QUOTED = 31;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,37,int RANGEEX_GOOP = 32;
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,51,"""<token of kind 6>"","
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,52,"return jjStartNfaWithStates_3(0, 15, 36);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,58,"return jjStopAtPos(0, 14);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,60,"return jjStopAtPos(0, 22);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,62,"return jjStopAtPos(0, 16);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,64,"return jjStopAtPos(0, 23);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,128,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,129,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,135,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,136,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,141,if (kind > 6)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,142,kind = 6;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,148,if (kind > 9)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,149,kind = 9;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,153,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,154,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,159,if (kind > 20)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,160,kind = 20;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,166,if (curChar == 38 && kind > 7)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,167,kind = 7;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,174,if (curChar == 33 && kind > 9)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,175,kind = 9;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,187,if (curChar == 34 && kind > 17)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,188,kind = 17;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,193,if (kind > 19)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,194,kind = 19;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,204,if (kind > 19)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,205,kind = 19;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,209,if (curChar == 42 && kind > 20)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,210,kind = 20;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,215,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,216,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,220,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,221,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,227,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,228,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,234,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,235,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,239,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,240,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,264,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,265,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,274,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,275,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,282,if (kind > 19)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,283,kind = 19;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,288,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,289,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,302,if (curChar == 68 && kind > 7)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,303,kind = 7;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,314,if (curChar == 82 && kind > 8)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,315,kind = 8;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,322,if (curChar == 124 && kind > 8)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,323,kind = 8;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,330,if (curChar == 84 && kind > 9)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,331,kind = 9;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,342,"jjAddStates(0, 2);"
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,344,case 17:
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,346,jjstateSet[jjnewStateCnt++] = 16;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,351,if (kind > 19)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,352,kind = 19;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,358,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,359,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,365,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,366,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,374,if (kind > 21)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,375,kind = 21;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,381,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,382,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,388,if (kind > 18)
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,389,kind = 18;
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,397,if (kind > 18)
