File,Line_number,SRC
src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java,188,static class BoostingSimilarity extends DefaultSimilarity {
src/java/org/apache/lucene/analysis/CharArraySet.java,36,public class CharArraySet extends AbstractSet {
src/java/org/apache/lucene/analysis/CharArraySet.java,53,"public CharArraySet(Collection c, boolean ignoreCase) {"
src/java/org/apache/lucene/analysis/CharArraySet.java,226,char[] text = (char[])o;
src/java/org/apache/lucene/analysis/CharArraySet.java,261,public class CharArraySetIterator implements Iterator {
src/java/org/apache/lucene/analysis/CharArraySet.java,287,public Object next() {
src/java/org/apache/lucene/analysis/CharArraySet.java,297,public Iterator iterator() {
src/java/org/apache/lucene/analysis/CharArraySet.java,319,public boolean addAll(Collection coll) {
contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index.java,166,int q2 = line.indexOf('\'');
contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index.java,167,"String word = line.substring(0, q2).toLowerCase();"
src/java/org/apache/lucene/util/Constants.java,81,LUCENE_VERSION = v;
contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,111,Term[] phraseQueryTerms = ((PhraseQuery) query).getTerms();
contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,240,Spans spans = spanQuery.getSpans(reader);
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,102,"""wordx wordy wordz wordx wordy wordx worda wordb wordy wordc"", ""y z x y z a b"" };"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,115,"QueryParser qp = new QueryParser(FIELD_NAME, analyzer);"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,223,"QueryParser qp = new QueryParser(f1, analyzer);"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,923,"QueryParser parser = new QueryParser(""bookid"", analyzer);"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1104,"QueryParser parser = new QueryParser(FIELD_NAME, analyzer);"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1412,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""foo"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1417,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""10"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1422,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hi"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1427,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""speed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1432,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hispeed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1437,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hi speed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1444,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""foo"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1449,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""10"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1454,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hi"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1459,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""speed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1464,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hispeed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1469,"query = new QueryParser(""text"", new WhitespaceAnalyzer()).parse(""hi speed"");"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1514,"QueryParser parser = new QueryParser( ""t_text1"", a );"
contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,1271,"QueryParser parser = new QueryParser(FIELD_NAME, analyzer);"
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,75,public ArabicAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java,105,public ArabicAnalyzer( File stopwords ) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,84,public BrazilianAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,85,stoptable = StopFilter.makeStopSet( BRAZILIAN_STOP_WORDS );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,98,public BrazilianAnalyzer( Map stopwords ) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,99,stoptable = new HashSet(stopwords.keySet());
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,105,public BrazilianAnalyzer( File stopwords ) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,106,stoptable = WordlistLoader.getWordSet( stopwords );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,139,TokenStream result = new StandardTokenizer( reader );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,165,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cjk/CJKAnalyzer.java,65,public CJKAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,75,public CzechAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,76,stoptable = StopFilter.makeStopSet( CZECH_STOP_WORDS );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,86,public CzechAnalyzer( HashSet stopwords ) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,87,stoptable = stopwords;
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,93,public CzechAnalyzer( File stopwords ) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,94,stoptable = WordlistLoader.getWordSet( stopwords );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,138,TokenStream result = new StandardTokenizer( reader );
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,162,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,83,public GermanAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,99,public GermanAnalyzer(Map stopwords) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,107,public GermanAnalyzer(File stopwords) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,144,TokenStream result = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,176,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java,233,public GreekAnalyzer(Map stopwords)
contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java,247,TokenStream result = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java,270,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java,73,public PersianAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java,90,public PersianAnalyzer(String[] stopwords) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java,97,public PersianAnalyzer(Hashtable stopwords) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java,105,public PersianAnalyzer(File stopwords) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,90,public FrenchAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,105,public FrenchAnalyzer(File stopwords) throws IOException {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,147,TokenStream result = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,174,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,83,public DutchAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,107,public DutchAnalyzer(HashSet stopwords) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,117,public DutchAnalyzer(File stopwords) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,182,TokenStream result = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java,214,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/query/QueryAutoStopWordAnalyzer.java,57,public QueryAutoStopWordAnalyzer(Analyzer delegate) {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/ru/RussianAnalyzer.java,269,public RussianAnalyzer(Map stopwords)
contrib/analyzers/common/src/java/org/apache/lucene/analysis/th/ThaiAnalyzer.java,35,public ThaiAnalyzer() {
contrib/analyzers/common/src/java/org/apache/lucene/analysis/th/ThaiAnalyzer.java,40,TokenStream ts = new StandardTokenizer(reader);
contrib/analyzers/common/src/java/org/apache/lucene/analysis/th/ThaiAnalyzer.java,63,streams.source = new StandardTokenizer(reader);
contrib/analyzers/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java,35,new ArabicAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java,42,ArabicAnalyzer a = new ArabicAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java,63,ArabicAnalyzer a = new ArabicAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java,72,"assertAnalyzesTo(new ArabicAnalyzer(), ""English text."", new String[] {"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/br/TestBrazilianStemmer.java,126,Analyzer a = new BrazilianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/br/TestBrazilianStemmer.java,134,BrazilianAnalyzer a = new BrazilianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/br/TestBrazilianStemmer.java,144,BrazilianAnalyzer a = new BrazilianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/br/TestBrazilianStemmer.java,151,"checkOneTerm(new BrazilianAnalyzer(), input, expected);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,221,Analyzer analyzer = new CJKAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,232,Analyzer analyzer = new CJKAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,55,assertTrue(tokenizer.incrementToken());
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,56,"assertEquals(termAtt.term(), out_tokens[i].termText);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,57,"assertEquals(offsetAtt.startOffset(), out_tokens[i].start);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,58,"assertEquals(offsetAtt.endOffset(), out_tokens[i].end);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,59,"assertEquals(typeAtt.type(), out_tokens[i].type);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,61,assertFalse(tokenizer.incrementToken());
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,70,assertTrue(ts.incrementToken());
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,71,"assertEquals(termAtt.term(), out_tokens[i].termText);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,72,"assertEquals(offsetAtt.startOffset(), out_tokens[i].start);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,73,"assertEquals(offsetAtt.endOffset(), out_tokens[i].end);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,74,"assertEquals(typeAtt.type(), out_tokens[i].type);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,76,assertFalse(ts.incrementToken());
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cz/TestCzechAnalyzer.java,40,"assertAnalyzesTo(new CzechAnalyzer(), ""Pokud mluvime o volnem"", new String[] { ""mluvime"", ""volnem"" });"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cz/TestCzechAnalyzer.java,44,Analyzer analyzer = new CzechAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cz/TestCzechAnalyzer.java,64,CzechAnalyzer cz = new CzechAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/cz/TestCzechAnalyzer.java,75,CzechAnalyzer cz = new CzechAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/de/TestGermanStemFilter.java,64,Analyzer a = new GermanAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/de/TestGermanStemFilter.java,80,"checkReuse(new GermanSubclassAnalyzer(), ""Tischen"", ""Tischen"");"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/de/TestGermanStemFilter.java,88,GermanAnalyzer a = new GermanAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/de/TestGermanStemFilter.java,95,"checkOneTerm(new GermanAnalyzer(), input, expected);"
contrib/analyzers/common/src/test/org/apache/lucene/analysis/el/GreekAnalyzerTest.java,36,Analyzer a = new GreekAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/el/GreekAnalyzerTest.java,52,Analyzer a = new GreekAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,36,new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,47,Analyzer a = new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,123,Analyzer a = new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,194,Analyzer a = new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,204,Analyzer a = new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fa/TestPersianAnalyzer.java,212,Analyzer a = new PersianAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fr/TestElision.java,40,Tokenizer tokenizer = new StandardTokenizer(new StringReader(test));
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fr/TestFrenchAnalyzer.java,35,FrenchAnalyzer fa = new FrenchAnalyzer();
contrib/analyzers/common/src/test/org/apache/lucene/analysis/fr/TestFrenchAnalyzer.java,137,FrenchAnalyzer fa = new FrenchAnalyzer();
